id,EIC_Code,NE_name,v_nom,length_km,r_per_km,x_per_km,b_per_km_uS,PyPSA_ids,match_quality,has_match,r,x,b,length,Comment,bus0,bus1,TSO,CORE-TSO_bus0,CORE-TSO_bus1,Imax,Maximum Current Imax (A) Period 2,Maximum Current Imax (A) Period 3,Maximum Current Imax (A) Period 4,Maximum Current Imax (A) Period 5,Maximum Current Imax (A) Period 6,Maximum Current Imax (A) Fixed,Dynamic line rating (DLR) DLRmin(A),Dynamic line rating (DLR) DLRmax(A),s_nom,tie_line,Unnamed: 26,b_per_km,is_parallel_circuit,parallel_group
2276,11TD2L0000003055,Bechterdissen - Lage A03,220,10.62693011057704,0.0529465547336048,0.3128584490067326,,way/33168244-220;way/27691050-220,2-Segment Good Match,True,0.637,3.764,4.3825e-05,12.031,,24264701T,288305056,TENNETGMBH,Bechterdissen,Lage,,,,,,,1310.0,,,288.2,False,,3.64267309450586e-06,False,
2277,11TD2L0000003411,Veltheim - Bechterdissen A07,220,22.840018189106907,0.0737351822155142,0.2962613589912901,,relation/3888202-220-b,Parallel Circuit - One-to-One,True,2.345,9.422,0.000120449,31.803,,24264701T,28397771,TENNETGMBH,Bechterdissen,Veltheim,,,,,,,,780.0,1108.0,243.76,False,,3.787347105618967e-06,True,2275_2277
2278,11TD2L000000262Y,Bergshausen - Borken 2,400,22.480330519995828,0.0299064791764785,0.2473592141559577,,relation/3687803-380-b,Fair Match,True,0.889,7.353,0.000137109,29.726,,156960655,156673636,TENNETGMBH,Bergshausen,Borken,,,,,,,,2616.0,3150.0,1260.0,False,,4.612426831729799e-06,False,
2279,11T0-0000-1039-K,Y-Voerden (-Bergshausen - Grohnde) 1,400,42.79153583404948,0.0293361105185891,0.2526067480582707,,way/196670169-380;merged_way/156960648-1-380+3;merged_way/290703850-380+3,3-Segment Poor Match,True,2.338,20.132,0.000353583,79.697,,156960655,533737514,TENNETGMBH,Bergshausen,Y-Voerden,,,,,,,,2616.0,3150.0,1260.0,False,,4.436591088748635e-06,False,
2280,11T0-0000-1073-M,Y-Wuergassen (-Bergshausen - Sandershausen/O) 2,400,27.84113257173125,0.0299543218552354,0.2536015460295151,,way/196670169-380;merged_way/156960648-1-380+3,2-Segment Poor Match,True,0.341,2.887,5.0856e-05,11.384,,156960655,274630377,TENNETGMBH,Bergshausen,Wuergassen,,,,,,,,2616.0,3150.0,1260.0,False,,4.467322557976107e-06,False,
2281,11TD2L000000024D,Bergshausen - Borken 1,400,22.480330519995828,0.0295037846930193,0.2541295206055509,,relation/3687803-380-b,Fair Match,True,0.877,7.554,0.00013267,29.725,,156673636,156960655,TENNETGMBH,Borken,Bergshausen,,,,,,,,2616.0,3150.0,1260.0,False,,4.463246425567704e-06,False,
2282,11TD2L0000000293,Borken - Giessen/N 2,400,52.992231101290635,0.0295833448533274,0.2546379496253698,,merged_way/169116881-1-380+9,Parallel Circuit - One-to-One,True,2.14,18.42,0.000323584,72.338,,156673636,202747445,TENNETGMBH,Borken,Giessen/N,,,,,,,2947.0,,,1178.8,False,,4.473222925709863e-06,True,2282_2283
2283,11TD2L0000000285,Borken - Giessen/N 1,400,52.992231101290635,0.0295706725255288,0.2545288728599262,,merged_way/169116881-1-380+9,Parallel Circuit - Parallel Circuit - Fair Match,True,2.14,18.42,0.000323584,72.369,,156673636,202747445,TENNETGMBH,Borken,Giessen/N,,,,,,,3150.0,,,1260.0,False,,4.471306775000346e-06,True,2282_2283
2284,11TD2L000000031G,Borken - Mecklar 2,400,35.466801218057164,0.0280014686084934,0.2496389670786929,,relation/270963-380,Fair Match,True,1.144,10.199,0.00018597,40.855,,156673636,29309786,TENNETGMBH,Borken,Mecklar,,,,,,,2616.0,,,1046.4,False,,4.551952025455881e-06,False,
2285,11TD2L0000000374,Brunsbuettel - Buettel blau,400,2.575321404983802,0.0215719377227537,0.2832489214031138,,merged_way/844516315-380+3,Parallel Circuit - Simplified Geometry Match (0.46),True,0.115,1.51,1.9666e-05,5.331,,136034396,30622610,TENNETGMBH,Buettel,Brunsbuettel,,,,,,,2216.0,,,886.4,False,,3.6889889326580377e-06,True,2285_2286
2286,11TD2L0000000382,Brunsbuettel - Buettel gruen,400,2.575321404983802,0.0213754646840148,0.2806691449814126,,,,False,0.115,1.51,1.9666e-05,5.38,,136034396,30622610,TENNETGMBH,Buettel,Brunsbuettel,,,,,,,2216.0,,,886.4,False,,3.655390334572491e-06,True,2285_2286
2287,11TD2L0000000463,Conneforde - Cloppenburg/O rot,220,31.73181982679687,0.0673351150652006,0.3844594715789852,,relation/2277544-220,Parallel Circuit - One-to-One,True,3.754,21.434,0.000204141,55.751,,50643382,1128250707T,TENNETGMBH,Cloppenburg,Conneforde,,,,,,,,759.0,949.0,208.78,False,,3.6616562931606607e-06,True,2287_2288
2288,11TD2L0000000455,Conneforde - Cloppenburg/O gruen,220,31.73181982679687,0.0673292549469869,0.3862506951794909,,relation/2277545-220,Parallel Circuit - One-to-One,True,3.753,21.53,0.000204109,55.741,,50643382,1128250707T,TENNETGMBH,Cloppenburg,Conneforde,,,,,,,,706.0,706.0,155.32,False,,3.661739114834682e-06,True,2287_2288
2289,11T0-0000-0999-V,Conneforde - Conneforde/O rot,400,0.1551603148505346,0.010204081632653,1.020408163265306,,merged_way/883985540-380+2,Parallel Circuit - Simplified Geometry Match (0.66),True,0.001,0.1,5.15e-07,0.098,,1128250707,1128250704,TENNETGMBH,Conneforde,Conneforde/O,,,,,,,4000.0,,,1600.0,False,,5.255102040816327e-06,True,2289_2292_2295_2297_2299
2290,11TD2L0000000471,Conneforde - Diele rot,400,51.15561565174043,0.026009570391821,0.2938745960835555,,merged_way/30181272-380+1,Parallel Circuit - One-to-One,True,1.473,16.643,0.000219519,56.633,,1128250707,177829920,TENNETGMBH,Conneforde,Diele,,,,,,,2216.0,,,886.4,False,,3.876167605459714e-06,True,2290_2293
2291,11T0-0000-1489-H,Fedderwarden - Conneforde/O gruen,400,12.296603422887529,0.010417859187178,0.1870349170005724,,way/49616633-380,Parallel Circuit - One-to-One,True,0.364,6.535,0.000872961,34.94,,1128250707,637595524,TENNETGMBH,Conneforde,Fedderwarden,,,,,,,2570.0,,,1028.0,False,,2.4984573554665144e-05,True,2291_2294_2298_2300
2292,11T0-0000-0079-A,Conneforde - Conneforde/O blau,400,0.1551603148505346,0.010204081632653,1.020408163265306,,relation/15097913-380,Parallel Circuit - Simplified Geometry Match (0.51),True,0.001,0.1,5.15e-07,0.098,,1128250707,1128250704,TENNETGMBH,Conneforde,Conneforde/O,,,,,,,4000.0,,,1600.0,False,,5.255102040816327e-06,True,2289_2292_2295_2297_2299
2293,11TD2L000000049Y,Conneforde - Diele weiss,400,51.15561565174043,0.0260026832368309,0.2938673916113543,,merged_way/30181272-380+1,Parallel Circuit - Parallel Circuit - Fair Match,True,1.473,16.647,0.000219591,56.648,,1128250707,177829920,TENNETGMBH,Conneforde,Diele,,,,,,,2216.0,,,886.4,False,,3.876412229911029e-06,True,2290_2293
2294,11T0-0000-1488-K,Fedderwarden - Conneforde/O gelb,400,12.296603422887529,0.0104467786713987,0.1869257849394659,,relation/86589-380;way/883928221-380;way/49616633-380;way/883768282-380;way/31669067-380,Parallel Circuit - Parallel Circuit - 5-Segment Poor Match,True,0.365,6.531,0.000898772,34.939,,1128250707,637595524,TENNETGMBH,Conneforde,Fedderwarden,,,,,,,2216.0,,,886.4,False,,2.5724033315206503e-05,True,2291_2294_2298_2300
2295,11T0-0000-0031-D,Conneforde - Conneforde/O 422,220,0.1551603148505346,0.0138408304498269,0.3460207612456747,,way/318009993-380,Parallel Circuit - Simplified Geometry Match (0.45),True,0.004,0.1,2.4693e-05,0.289,,1128250707T,1128250704T,TENNETGMBH,Conneforde,Conneforde/O,,,,,,,1412.0,,,310.64,False,,8.544290657439447e-05,True,2289_2292_2295_2297_2299
2296,11T0-0000-1101-E,Y-Emden/O (-Conneforde - Emden/Borssum - Emden/O) weiss,220,53.94885657171343,0.0685655322101442,0.3918767457168781,,,,False,3.854,22.027,0.000193616,56.209,,1128250707T,6925335021,TENNETGMBH,Conneforde,Y-Emden/O,,,,,,,1103.0,,,242.66,False,,3.4445729331601697e-06,True,2296_2302
2297,11T0-0000-1499-D,Conneforde - Conneforde/O 421,220,0.1551603148505346,0.8,20.0,,,,False,0.004,0.1,2.4693e-05,0.005,,1128250707T,1128250704T,TENNETGMBH,Conneforde,Conneforde/O,,,,,,,2216.0,,,487.52,False,,0.0049386,True,2289_2292_2295_2297_2299
2298,11T0-0000-1614-D,Conneforde - Fedderwarden blau,220,12.296603422887529,0.0239290785053849,0.2851404231741524,,merged_way/28658059-220+3,Parallel Circuit - Poor Match,True,0.691,8.234,0.000115765,28.877,,1128250707T,637595524T,TENNETGMBH,Conneforde,Fedderwarden,,,,,,,2216.0,,,487.52,False,,4.008899816462929e-06,True,2291_2294_2298_2300
2299,11T0-0000-1500-Y,Conneforde/O - Conneforde 423,220,0.1551603148505346,0.0434782608695652,4.347826086956522,,,,False,0.001,0.1,2.199e-06,0.023,,1128250707T,1128250704T,TENNETGMBH,Conneforde,Conneforde/O,,,,,,,2039.0,,,448.58,False,,9.560869565217392e-05,True,2289_2292_2295_2297_2299
2300,11T0-0000-1613-G,Conneforde - Fedderwarden rot,220,12.296603422887529,0.0239357095846756,0.285115521840036,,relation/86589-380;way/883928221-380;way/49616633-380;way/883768282-380;way/31669067-380,Parallel Circuit - Parallel Circuit - 5-Segment Poor Match,True,0.691,8.231,0.00011584,28.869,,1128250707T,637595524T,TENNETGMBH,Conneforde,Fedderwarden,,,,,,,2216.0,,,487.52,False,,4.012608680591639e-06,True,2291_2294_2298_2300
2301,11TD2L0000002350,Unterweser - Conneforde rot,220,28.722199430295962,0.0263939815400177,0.295486155013276,,merged_way/157160048-2-220+3,Fair Match,True,0.835,9.348,0.000121266,31.636,,1128250707T,32076853T,TENNETGMBH,Conneforde,Unterweser,,,,,,,1898.0,,,417.56,False,,3.833164749020103e-06,False,
2302,11T0-0000-1097-2,Y-Emden/O (-Conneforde - Emden/Borssum - Emden/O) schwarz,220,53.94885657171343,0.0662883168175914,0.3856677756231208,,,,False,3.726,21.678,0.00019689,56.209,,1128250707T,6925335021,TENNETGMBH,Conneforde,Y-Emden/O,,,,,,,1103.0,,,242.66,False,,3.502819833122809e-06,True,2296_2302
2303,11TD2L0000002342,Conneforde/O - Unterweser gelb,400,28.61718951414921,0.0258735493690151,0.2981799733654638,,merged_way/157160048-1-380+2,Fair Match,True,0.816,9.404,0.000122265,31.538,,1128250704,32076853,TENNETGMBH,Conneforde/O,Unterweser,,,,,,,2216.0,,,886.4,False,,3.876751854905194e-06,False,
2304,11TD2L0000000536,Diele - Doerpen/W gelb,400,10.33740303242636,0.0263674003050773,0.2954892133362388,,way/31742764-380;way/61910372-380,2-Segment Fair Match,True,0.484,5.424,7.0299e-05,18.356,,177829920,142487746,TENNETGMBH,Diele,Doerpen/W,,,,,,,2216.0,,,886.4,False,,3.829755938112878e-06,False,
2305,11TD2L000000337T,Dipperz - Grosskrotzenburg 2,400,65.96325485833523,0.0275817975839287,0.2541024979529572,,relation/12819661-380,Parallel Circuit - One-to-One,True,2.459,22.654,0.000397883,89.153,,148446247,42410916,TENNETGMBH,Dipperz,Grosskrotzenburg,,,,,,,2204.0,,,881.6,False,,4.462923289177033e-06,True,2305_2306
2306,11TD2L000000102J,Dipperz - Grosskrotzenburg 1,400,65.96325485833523,0.0275861295280404,0.2541424068028585,,relation/3688562-380,Parallel Circuit - One-to-One,True,2.459,22.654,0.000397883,89.139,,148446247,42410916,TENNETGMBH,Dipperz,Grosskrotzenburg,,,,,,,2204.0,,,881.6,False,,4.463624227330349e-06,True,2305_2306
2307,11T0-0000-1114-1,Y-Alfstedt (-Dollern - Elsfleth/W) schwarz,400,28.62225340710805,0.0264036606480336,0.2955725946079643,,way/881636328-380;way/286703268-380,2-Segment Fair Match,True,0.854,9.56,0.000123948,32.344,,24502420,31927411,TENNETGMBH,Dollern,Y-Alfstedt,,,,,,,2216.0,,,886.4,False,,3.832179074944348e-06,False,
2308,11TD2L000000335X,Bechterdissen - Elsen 2,400,18.34656163353817,0.0276412584128971,0.2540303646893097,,relation/12900764-380,Parallel Circuit - One-to-One,True,0.883,8.115,0.000143131,31.945,,25943440,24264701,TENNETGMBH,Elsen,Bechterdissen,,,,,,,,2748.0,3150.0,1260.0,False,,4.480544686179371e-06,True,2308_2310
2309,11TD2L0000002318,Elsen - Twistetal 2,400,33.79600158391849,0.0276240035429583,0.2548162090345438,,merged_way/842418532-380+6,Parallel Circuit - One-to-One,True,1.497,13.809,0.000240929,54.192,,25943440,41232144,TENNETGMBH,Elsen,Twistetal,,,,,,,,2720.0,3150.0,1260.0,False,,4.445840714496604e-06,True,2309_2311
2310,11TD2L000000017A,Bechterdissen - Elsen 1,400,18.34656163353817,0.027727358077236,0.2518933466858609,,relation/3873611-380,Parallel Circuit - One-to-One,True,0.886,8.049,0.000144366,31.954,,25943440,24264701,TENNETGMBH,Elsen,Bechterdissen,,,,,,,,2720.0,3150.0,1260.0,False,,4.517932027289228e-06,True,2308_2310
2311,11TD2L0000002326,Elsen - Twistetal 1,400,33.79600158391849,0.0276229840941801,0.2545853784551795,,merged_way/842418532-380+6;way/41232147-380,Parallel Circuit - Parallel Circuit - 2-Segment Fair Match,True,1.497,13.797,0.000241306,54.194,,25943440,41232144,TENNETGMBH,Elsen,Twistetal,,,,,,,,2720.0,3150.0,1260.0,False,,4.452633132819131e-06,True,2309_2311
2312,11TD2L000000088O,Eltmann - Redwitz 428,400,39.87796901769556,0.02155555940718,0.2464105385938211,,relation/3732386-380,Poor Match,True,1.2561,14.359,0.0002574975,58.27267,,24758329,24757392,TENNETGMBH,Eltmann,Redwitz,,,,,,,3154.0,,,1261.6,False,,4.418838196362034e-06,False,
2313,11T0-0000-1003-D,Elsfleth/W - Niedervieland gruen,400,21.711801350120904,0.0249037143416672,0.2925125660943926,,merged_way/42557078-380+2;relation/445559-380-a,2-Segment Fair Match,True,0.763,8.962,0.000119208,30.638,,829116805,44717036,TENNETGMBH,Elsfleth/W,Niedervieland,,,,,,,2216.0,,,886.4,False,,3.890854494418696e-06,False,
2314,11T0-0000-1005-7,Elsfleth/W - Farge gruen,400,7.807807299018841,0.0236842105263157,0.2813684210526316,,merged_way/24493930-380+2,Good Match,True,0.225,2.673,3.7209e-05,9.5,,829116805,266684854,TENNETGMBH,Elsfleth/W,Farge,,,,,,,2216.0,,,886.4,False,,3.916736842105263e-06,False,
2315,11T0-0000-0982-J,Elsfleth/W - Ganderkesee rot,400,17.37555527243248,0.0258233532934131,0.299707403375068,,merged_way/42557078-380+2;relation/445559-380-b,2-Segment Fair Match,True,0.759,8.809,0.000111212,29.392,,829116805,24493551,TENNETGMBH,Elsfleth/W,Ganderkesee,,,,,,,2216.0,,,886.4,False,,3.783750680457268e-06,False,
2316,11T0-0000-1095-8,Y-Emden/O (-Emden/Borssum - Conneforde) schwarz,220,1.051190234524316,0.0672897196261682,0.3850467289719625,,relation/2140374-220,Parallel Circuit - One-to-One,True,0.072,0.412,3.16e-06,1.07,,34835258,6925335021,TENNETGMBH,Emden/Borssum,Y-Emden/O,,,,,,,1103.0,,,242.66,False,,2.953271028037382e-06,True,2316_2317
2317,11T0-0000-1099-X,Y-Emden/O (-Emden/Borssum - Conneforde) weiss,220,1.051190234524316,0.0674157303370786,0.3857677902621722,,relation/2140374-220,Parallel Circuit - Parallel Circuit - Fair Match,True,0.072,0.412,3.16e-06,1.068,,34835258,6925335021,TENNETGMBH,Emden/Borssum,Y-Emden/O,,,,,,,1103.0,,,242.66,False,,2.9588014981273405e-06,True,2316_2317
2318,11T0-0000-1677-H,Conneforde - Emden/O gelb,400,53.571714699824135,0.0116496798567716,0.2114349234828544,,relation/15097914-380,Fair Match,True,0.7576,13.75,0.001042249,65.03183,,559702819,1128250707,TENNETGMBH,Emden/O,Conneforde,,,,,,,2570.0,,,1028.0,False,,1.6026751822915026e-05,False,
2319,11T0-0000-1678-E,Conneforde/O - Emden/O blau,400,53.70333825684144,0.0116770421940825,0.2121199739473434,,,,False,0.7659,13.913,0.001060822,65.59024,,559702819,1128250704,TENNETGMBH,Emden/O,Conneforde/O,,,,,,,2570.0,,,1028.0,False,,1.6173473370428284e-05,False,
2320,11T0-0000-1096-5,Y-Emden/O (-Emden/O - Emden/Borssum - Conneforde) schwarz,220,0.3918547882332584,0.02152190622598,0.0768639508070715,,,,False,0.028,0.1,5.756e-05,1.301,,559702819T,6925335021,TENNETGMBH,Emden/O,Y-Emden/O,,,,,,,1299.0,,,285.78,False,,4.424289008455034e-05,True,2320_2321
2321,11T0-0000-1100-H,Y-Emden/O (-Emden/O - Emden/Borssum - Conneforde) weiss,220,0.3918547882332584,0.1832061068702289,0.7760814249363868,,,,False,0.072,0.305,3.0631e-05,0.393,,559702819T,6925335021,TENNETGMBH,Emden/O,Y-Emden/O,,,,,,,1299.0,,,285.78,False,,7.7941475826972e-05,True,2320_2321
2322,11T0-0000-1035-W,Y-Erzhausen (-Erzhausen - Godenau - Hardegsen - Goettingen) 3,220,4.8927608372831575,0.0884615384615384,0.4230769230769231,,way/28215364-220,Parallel Circuit - One-to-One,True,0.46,2.2,1.5708e-05,5.2,,699048438,309902667,TENNETGMBH,Erzhausen,Y-Erzhausen,,,,,,,834.0,,,183.48,False,,3.0207692307692304e-06,True,2322_2323
2323,11T0-0000-1110-D,Y-Erzhausen (-Erzhausen - Hardegsen - Lehrte) 2,220,4.8927608372831575,0.0852578906851424,0.3929946112394149,,way/28215364-220,Parallel Circuit - Parallel Circuit - Good Match,True,0.443,2.042,1.502e-05,5.196,,699048438,309902667,TENNETGMBH,Erzhausen,Y-Erzhausen,,,,,,,834.0,,,183.48,False,,2.8906851424172444e-06,True,2322_2323
2324,11T0-0000-0103-E,Etzenricht - Mechlenreuth 437,400,45.11584553066156,0.0263068413655528,0.2977626150428435,,relation/3732389-380,Poor Match,True,2.321,26.271,0.000338255,88.228,,29084374,93341407,TENNETGMBH,Etzenricht,Mechlenreuth,,,,,,,,2206.0,3115.0,1246.0,False,,3.833873600217618e-06,False,
2325,11TD2L000000176R,Etzenricht - Schwandorf 248,220,24.20288276410676,0.0511578423161373,0.3895239604318989,,merged_way/48906232-2-220+3,Fair Match,True,2.26,17.208,0.000121806,44.177,,29084374T,28956649T,TENNETGMBH,Etzenricht,Schwandorf,,,,,,,,1102.0,1274.0,280.28,False,,2.75722661113249e-06,False,
2326,11T0-0000-1068-B,Y-Alfstedt (-Farge - Dollern) blau,400,43.84273595251134,0.0265607187218185,0.3058140919841418,,merged_way/25331184-380+4,Fair Match,True,1.561,17.973,0.000233678,58.771,,266684854,31927411,TENNETGMBH,Farge,Y-Alfstedt,,,,,,,2216.0,,,886.4,False,,3.9760766364363375e-06,False,
2327,11T0-0000-1615-A,Fedderwarden - Maade weiss,220,3.902750613418488,0.0251499322886438,0.2892242213194042,,relation/941141-220,Parallel Circuit - One-to-One,True,0.13,1.495,2.0455e-05,5.169,,637595524T,23744346,TENNETGMBH,Fedderwarden,Maade,,,,,,,2216.0,,,487.52,False,,3.957245115109306e-06,True,2327_2328
2328,11T0-0000-1616-7,Fedderwarden - Maade schwarz,220,3.902750613418488,0.0251450676982591,0.2887814313346228,,way/1031520139-220;relation/941141-220,Parallel Circuit - Parallel Circuit - 2-Segment Good Match,True,0.13,1.493,2.0524e-05,5.17,,637595524T,23744346,TENNETGMBH,Fedderwarden,Maade,,,,,,,2216.0,,,487.52,False,,3.969825918762089e-06,True,2327_2328
2329,11T0-0000-1042-0,Y-Doernigheim (-Frankfurt/N - Grosskrotzenburg) 1,220,10.022318963643192,0.0608003708281829,0.2907138442521631,,way/196655217-1-220,Parallel Circuit - One-to-One,True,0.787,3.763,4.9951e-05,12.944,,4826893,23881272,TENNETGMBH,Frankfurt/N,Y-Doernigheim,,,,,,,1250.0,,,275.0,False,,3.85900803461063e-06,True,2329_2330
2330,11T0-0000-1045-S,Y-Doernigheim (-Frankfurt/N - Grosskrotzenburg) 2,220,10.022318963643192,0.0608003708281829,0.2907138442521631,,way/196655217-1-220,Parallel Circuit - Parallel Circuit - Fair Match,True,0.787,3.763,4.9951e-05,12.944,,4826893,23881272,TENNETGMBH,Frankfurt/N,Y-Doernigheim,,,,,,,1250.0,,,275.0,False,,3.85900803461063e-06,True,2329_2330
2331,11TD2L000000076V,Giessen/N - Dillenburg 3,400,28.31116439566984,0.0280677643576393,0.2538784787377434,,relation/2252482-380-b;way/345674979-1-380;way/345675089-380;way/156673647-1-380,4-Segment Fair Match,True,1.062,9.606,0.000168713,37.837,,202747445,24536328,TENNETGMBH,Giessen/N,Dillenburg,,,,,,,2612.0,,,1044.8,False,,4.458942305151042e-06,False,
2332,11TD2L0000003144,Giessen/N - Karben 2,400,30.48068038997916,0.0299779110129378,0.2534711265383402,,relation/13239127-380,Parallel Circuit - Comprehensive 1:1 (was: relation/13239127-380),True,1.52,12.852,0.000227894,50.704,,202747445,24042358,TENNETGMBH,Giessen/N,Karben,,,,,,,2612.0,,,1044.8,False,,4.49459608709372e-06,True,2332_2334
2333,11TD2L000000075X,Giessen/N - Asslar 4,400,12.495567865113625,0.0304426650551442,0.2618975676084,,,,False,0.403,3.467,6.0884e-05,13.238,,202747445,24536211,TENNETGMBH,Giessen/N,Asslar,,,,,,,2612.0,,,1044.8,False,,4.599184166792567e-06,False,
2334,11T0-0000-0055-U,Giessen/N - Karben 1,400,30.48068038997916,0.0295440201956453,0.2544177974124329,,relation/3885010-380,Parallel Circuit - Comprehensive 1:1 (was: relation/3885010-380),True,1.498,12.9,0.000226509,50.704,,202747445,24042358,TENNETGMBH,Giessen/N,Karben,,,,,,,2616.0,,,1046.4,False,,4.467280687914168e-06,True,2332_2334
2335,11T0-0000-0045-Y,Bergrheinfeld/W - Grosskrotzenburg 417,400,85.39448531693556,0.0255414249986697,0.2717767253764699,,relation/3866872-380,Fair Match,True,2.88,30.645,0.000470526,112.758,,42410916,499165542,TENNETGMBH,Grosskrotzenburg,Bergrheinfeld/W,,,,,,,2616.0,,,1046.4,False,,4.172883520459746e-06,False,
2336,11TD2L000000006F,Aschaffenburg - Grosskrotzenburg 412,400,12.400555429923806,0.025340215861098,0.2809210967352685,,relation/3866871-380,Poor Match,True,0.756,8.381,0.000121328,29.834,,42410916,55069713,TENNETGMBH,Grosskrotzenburg,Aschaffenburg,,,,,,,2619.0,,,1047.6,False,,4.06676945766575e-06,False,
2337,11TD2L000000101L,Grosskrotzenburg - Frankfurt/N 3,220,16.836085658593007,0.0586846855185819,0.292497801638358,,merged_way/147964967-1-220+1;way/196655217-1-220,2-Segment Fair Match,True,1.268,6.32,8.4415e-05,21.607,,42410916T,4826893,TENNETGMBH,Grosskrotzenburg,Frankfurt/N,,,,,,,1250.0,,,275.0,False,,3.906835747674365e-06,False,
2338,11TD2L000000103H,Grosskrotzenburg - Trennfeld 217,220,49.7863690788344,0.0842452208305866,0.3809096901779829,,way/93258454-220,Parallel Circuit - One-to-One,True,6.39,28.892,0.000229336,75.85,,42410916T,24765111,TENNETGMBH,Grosskrotzenburg,Trennfeld,,,,,,,,834.0,1105.0,243.1,False,,3.023546473302571e-06,True,2338_2340
2339,11T0-0000-1043-Y,Y-Doernigheim (-Grosskrotzenburg - Frankfurt/N) 2,220,7.008573141312583,0.0612759134119803,0.2929790402015805,,merged_way/147964967-1-220+1,Parallel Circuit - One-to-One,True,0.535,2.558,3.4558e-05,8.731,,42410916T,23881272,TENNETGMBH,Grosskrotzenburg,Y-Doernigheim,,,,,,,1250.0,,,275.0,False,,3.958080403161149e-06,True,2339_2341
2340,11TD2L000000104F,Grosskrotzenburg - Trennfeld 218,220,49.7863690788344,0.0837999816400666,0.3788965680038818,,merged_way/143980167-220+3;way/93258454-220,Parallel Circuit - Parallel Circuit - 2-Segment Poor Match,True,6.39,28.892,0.000229336,76.253,,42410916T,24765111,TENNETGMBH,Grosskrotzenburg,Trennfeld,,,,,,,,834.0,1105.0,243.1,False,,3.0075669154000496e-06,True,2338_2340
