matched,jao_id,pypsa_ids,path_length,length_ratio,match_quality,is_geometric_match,is_parallel_circuit,is_duplicate,locked_by_corridor,jao_r,jao_x,jao_b,jao_length_km,matched_lines_data,allocated_r_sum,allocated_x_sum,allocated_b_sum,forced_unmatched,jao_name,jao_voltage,jao_length,match_score,electrical_score,geometric_score,direction_score,parallel_group,segments,match_details,manual_match
True,127,relation/3749525-380,5.093146426627352,1.0891159868353673,Parallel Circuit - Parallel Circuit - Fair Match,,,,,0.1124,1.2145,0.0003210079373438,5.35,"[{'network_id': 'relation/3749525-380', 'length_km': 5.48623, 'num_parallel': 3, 'allocation_status': 'Applied', 'original_r': 0.054862, 'original_x': 0.449871, 'original_b': 7.135e-05, 'allocated_r': 0.03746666666666667, 'allocated_x': 0.4048333333333333, 'allocated_b': 0.0009630238120314, 'allocated_r_per_km': 0.0070031152647975084, 'allocated_x_per_km': 0.07566978193146418, 'allocated_b_per_km': 0.00018000445084699067}]",0.03746666666666667,0.4048333333333333,0.0009630238120314,,Friedrichshain - Marzahn 922,400.0,,,,,,,,,
True,128,relation/114742-380,58.31272582051587,1.170968703392966,Parallel Circuit - One-to-One,,True,,,1.07,13.95,0.0002839371440314,57.098,"[{'network_id': 'relation/114742-380', 'length_km': 5.53056, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.165917, 'original_x': 1.360518, 'original_b': 2.398e-05, 'allocated_r': 1.07, 'allocated_x': 13.95, 'allocated_b': 0.0002839371440314, 'allocated_r_per_km': 0.01873971067287821, 'allocated_x_per_km': 0.2443167886791131, 'allocated_b_per_km': 4.972803671431574e-06}]",1.07,13.95,0.0002839371440314,,Hamburg/Nord - Brunsbüttel 951,400.0,49.79870567979362,0.528281792160975,0.0007054028043039229,0.4884023300646711,0.9993786785700384,128_129,2.0,,
True,129,relation/5374815-380,58.31272582051587,1.170968703392966,Parallel Circuit - One-to-One,,,,,1.07,13.95,0.0002839371440314,57.098,"[{'network_id': 'relation/5374815-380', 'length_km': 5.53056, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.165917, 'original_x': 1.360518, 'original_b': 2.398e-05, 'allocated_r': 1.07, 'allocated_x': 13.95, 'allocated_b': 0.0002839371440314, 'allocated_r_per_km': 0.01873971067287821, 'allocated_x_per_km': 0.2443167886791131, 'allocated_b_per_km': 4.972803671431574e-06}]",1.07,13.95,0.0002839371440314,,Hamburg/Nord - Brunsbüttel 952,400.0,,,,,,,,,
True,130,merged_way/164112589-380+4,24.1004028320535,1.4301691411603747,Parallel Circuit - One-to-One,,True,,,1.0501,7.8803,0.0001392039704805,31.001,"[{'network_id': 'merged_way/164112589-380+4', 'length_km': 31.13284, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.466993, 'original_x': 3.829339, 'original_b': 0.00026995, 'allocated_r': 0.52505, 'allocated_x': 3.94015, 'allocated_b': 0.000278407940961, 'allocated_r_per_km': 0.016936550433856973, 'allocated_x_per_km': 0.12709751298345215, 'allocated_b_per_km': 8.980611624173412e-06}]",0.52505,3.94015,0.000278407940961,,Hamburg/Ost - Hamburg/Nord 961,400.0,16.8514353571491,0.3642536867844714,0.0009525794933270548,0.19981698633810435,0.9999993280467789,130_131,1.0,,
True,131,merged_way/164112589-380+4,24.1004028320535,1.4301691411603747,Parallel Circuit - Parallel Circuit - Poor Match,,,,,1.0501,7.8803,0.0001392039704805,31.001,"[{'network_id': 'merged_way/164112589-380+4', 'length_km': 31.13284, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.466993, 'original_x': 3.829339, 'original_b': 0.00026995, 'allocated_r': 0.52505, 'allocated_x': 3.94015, 'allocated_b': 0.000278407940961, 'allocated_r_per_km': 0.016936550433856973, 'allocated_x_per_km': 0.12709751298345215, 'allocated_b_per_km': 8.980611624173412e-06}]",0.52505,3.94015,0.000278407940961,,Hamburg/Ost - Hamburg/Nord 962,400.0,,,,,,,,,
True,132,relation/1188844-380,24.765436756002185,1.4437818928240718,Poor Match,,False,,,0.9901,7.4404,0.0001319783073773,29.433,"[{'network_id': 'relation/1188844-380', 'length_km': 29.66964, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.890089, 'original_x': 7.298731, 'original_b': 0.00012863, 'allocated_r': 0.9901, 'allocated_x': 7.4404, 'allocated_b': 0.0001319783073773, 'allocated_r_per_km': 0.033639112560731155, 'allocated_x_per_km': 0.2527910848367479, 'allocated_b_per_km': 4.484024984789183e-06}]",0.9901,7.4404,0.0001319783073773,,Hamburg/Süd - Hamburg/Ost 971,400.0,17.153170350100734,0.3507640504145745,0.0009439369056710722,0.15676022089202477,0.9999999791969886,,1.0,,
True,133,relation/5247533-380;merged_way/243146012-1-380+1,27.176155864237117,0.7996204123422525,2-Segment Poor Match,,False,,,1.5801142698996,14.216773982667,0.0002736955519807,57.825,"[{'network_id': 'relation/5247533-380', 'length_km': 28.479020000000002, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.854371, 'original_x': 7.005839, 'original_b': 0.00012347, 'allocated_r': 1.404745402817791, 'allocated_x': 12.63892635835761, 'allocated_b': 0.00024331947109179346, 'allocated_r_per_km': 0.027325798009504538, 'allocated_x_per_km': 0.2458586075688197, 'allocated_b_per_km': 4.73316994346217e-06}, {'network_id': 'merged_way/243146012-1-380+1', 'length_km': 3.55533, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.05333, 'original_x': 0.437306, 'original_b': 3.083e-05, 'allocated_r': 0.08768443354090444, 'allocated_x': 0.7889238121546943, 'allocated_b': 6.0752161777813006e-05, 'allocated_r_per_km': 0.013662899004752269, 'allocated_x_per_km': 0.12292930378440985, 'allocated_b_per_km': 9.46633988692434e-06}]",1.4924298363586954,13.427850170512304,0.0003040716328696065,,Krümmel - Hamburg/Süd 991-972,400.0,33.98632081518851,0.39482423393199484,0.00098888391269214,0.1276818895947434,0.9998883234006566,,2.0,,
True,135,way/279079565-380,28.108698699220785,1.0714526390987988,Fair Match,,False,,,0.834,7.71,0.0001337,30.6594439925828,"[{'network_id': 'way/279079565-380', 'length_km': 30.46705, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.914012, 'original_x': 7.494894, 'original_b': 0.00013209, 'allocated_r': 0.834, 'allocated_x': 7.71, 'allocated_b': 0.0001337, 'allocated_r_per_km': 0.02720205885670213, 'allocated_x_per_km': 0.2514722707256276, 'allocated_b_per_km': 4.360809675229107e-06}]",0.834,7.71,0.0001337,,Y-Leupolz (-Bidingen - Oberottmarshausen) ALLG O,400.0,26.234196149689893,0.5298952822037728,0.0010250980751363992,0.5753081067361407,0.999999995065998,,1.0,,
True,136,merged_way/49868531-380+3,36.4113110054537,1.1291586615026354,Fair Match,,False,,,1.37,12.68,0.0002209,50.5392586127609,"[{'network_id': 'merged_way/49868531-380+3', 'length_km': 50.21961, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.506588, 'original_x': 12.354024, 'original_b': 0.00021772, 'allocated_r': 1.37, 'allocated_x': 12.68, 'allocated_b': 0.0002209, 'allocated_r_per_km': 0.027107639439215722, 'allocated_x_per_km': 0.2508940642987265, 'allocated_b_per_km': 4.3708595270969e-06}]",1.37,12.68,0.0002209,,Y-Oberottmarshausen (-Bidingen - Leupolz) ALLG O ,400.0,32.24640809733426,0.44290875796714524,0.0010263567015851294,0.27352544492070524,0.9999995209597061,,1.0,,
True,137,relation/1082816-380,48.663547749166575,1.2748578598809313,Poor Match,,False,,,1.991,17.08,0.0002947,67.7493890407707,"[{'network_id': 'relation/1082816-380', 'length_km': 67.29347, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 2.018804, 'original_x': 16.554194, 'original_b': 0.00029174, 'allocated_r': 1.991, 'allocated_x': 17.08, 'allocated_b': 0.0002947, 'allocated_r_per_km': 0.029387718888532595, 'allocated_x_per_km': 0.25210559448324293, 'allocated_b_per_km': 4.349854724485463e-06}]",1.991,17.08,0.0002947,,Arpe - Uentrop ARPE W ,400.0,38.17174391011061,0.3926059807785257,0.000997759695077871,0.18891345733437312,0.9999998626392073,,1.0,,
True,138,relation/3710281-380-a,42.06946887730208,1.883594202089188,Poor Match,,False,,,1.408,13.26,0.0002216,51.7640230699107,"[{'network_id': 'relation/3710281-380-a', 'length_km': 52.09076, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.562723, 'original_x': 12.814327, 'original_b': 0.00022583, 'allocated_r': 1.408, 'allocated_x': 13.26, 'allocated_b': 0.0002216, 'allocated_r_per_km': 0.02720035879163418, 'allocated_x_per_km': 0.25616246987007757, 'allocated_b_per_km': 4.280965559819698e-06}]",1.408,13.26,0.0002216,,Meitingen - Oberottmarshausen AUGSBU O ,400.0,22.334677411217733,0.26398176933195727,0.0010253170211469431,0.16144940244665176,0.9998969909036526,,1.0,,
True,139,relation/3710279-380,29.505805259274737,2.107528415523662,Poor Match,,False,,,0.961,9.01,0.000152,35.3391070458308,"[{'network_id': 'relation/3710279-380', 'length_km': 35.05849, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.051755, 'original_x': 8.624389, 'original_b': 0.00015199, 'allocated_r': 0.961, 'allocated_x': 9.01, 'allocated_b': 0.000152, 'allocated_r_per_km': 0.027193669572739693, 'allocated_x_per_km': 0.2549583380336989, 'allocated_b_per_km': 4.3011839490701704e-06}]",0.961,9.01,0.000152,,Lechhausen - Oberottmarshausen AUGSBU W ,400.0,14.000193326903908,0.23938573581401223,0.001025333252124505,0.1561074767030792,0.9999999999999943,,1.0,,
True,140,merged_way/139305260-2-220+2,18.838362455180484,1.0645670606476672,Fair Match,,False,,,1.124,5.896,7.73e-05,20.3863683235639,"[{'network_id': 'merged_way/139305260-2-220+2', 'length_km': 20.436700000000002, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.613101, 'original_x': 3.075723, 'original_b': 0.00016051, 'allocated_r': 0.562, 'allocated_x': 2.948, 'allocated_b': 0.0001546, 'allocated_r_per_km': 0.02756744070744585, 'allocated_x_per_km': 0.1446064327500896, 'allocated_b_per_km': 7.583498813827629e-06}]",0.562,2.948,0.0001546,,St. Barbara - Uchtelfangen BABARA ,220.0,17.695796865741364,0.4913192303805116,0.0010452798351452408,0.41639348566842266,0.9988421157531925,,1.0,,
True,142,merged_way/42436308-1-380+5,15.59024904611126,1.214567083810501,Fair Match,,False,,,0.571,5.513,9.87e-05,22.2753201494113,"[{'network_id': 'merged_way/42436308-1-380+5', 'length_km': 22.079939999999997, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.662398, 'original_x': 5.431665, 'original_b': 9.573e-05, 'allocated_r': 0.571, 'allocated_x': 5.513, 'allocated_b': 9.87e-05, 'allocated_r_per_km': 0.02563375054410118, 'allocated_x_per_km': 0.24749363703963193, 'allocated_b_per_km': 4.430912747290345e-06}]",0.571,5.513,9.87e-05,,Meckenheim - Sechtem BGEIST W ,400.0,12.836054306032619,0.47331976390332964,0.0010475959716161887,0.4634664668571424,0.9999995268053927,,1.0,,
True,143,merged_way/24864330-2-220+6,37.19294267818405,1.2820892910262534,Fair Match,,False,,,2.585,13.81,0.0001825,47.9401794893425,"[{'network_id': 'merged_way/24864330-2-220+6', 'length_km': 52.00524, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 3.120314, 'original_x': 15.653577, 'original_b': 0.00020422, 'allocated_r': 2.585, 'allocated_x': 13.81, 'allocated_b': 0.0001825, 'allocated_r_per_km': 0.05392136674362404, 'allocated_x_per_km': 0.28806734032086967, 'allocated_b_per_km': 3.8068276327703625e-06}]",2.585,13.81,0.0001825,,Maximiliansau - Mutterstadt BIENWD W ,220.0,29.009635240313735,0.46784872317115145,0.001063056772651394,0.4998366784781497,0.9946767094321833,,1.0,,
True,144,merged_way/284701899-220+4,41.79404467431229,1.266295202003227,Parallel Circuit - One-to-One,,True,,,4.915,21.15,0.0001442,52.7362443635418,"[{'network_id': 'merged_way/284701899-220+4', 'length_km': 52.44504, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 1.573351, 'original_x': 7.892979, 'original_b': 0.0004119, 'allocated_r': 2.4575, 'allocated_x': 10.575, 'allocated_b': 0.0002884, 'allocated_r_per_km': 0.04659982957942576, 'allocated_x_per_km': 0.20052622494503655, 'allocated_b_per_km': 5.468724659493953e-06}]",2.4575,10.575,0.0002884,,Y-Altenkleusheim (-Garenfeld - Opladen) BIGGE W ,220.0,33.00497751882486,0.40334629709793934,0.0011898207326378474,0.224759309681586,0.9999953641088248,144_147,1.0,,
True,145,way/132682735-220,7.758069721847669,1.0004630211499945,Good Match,,False,,,0.722,4.042,2.74e-05,10.0495084112618,"[{'network_id': 'way/132682735-220', 'length_km': 9.312, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.27936, 'original_x': 1.401456, 'original_b': 7.314e-05, 'allocated_r': 0.361, 'allocated_x': 2.021, 'allocated_b': 5.48e-05, 'allocated_r_per_km': 0.03592215511710522, 'allocated_x_per_km': 0.20110436424285222, 'allocated_b_per_km': 5.4530030482475515e-06}]",0.361,2.021,5.48e-05,,Y-Garenfeld (-Altenkleusheim - Opladen) BIGGE W ,220.0,7.754479233955155,0.6179210274983239,0.0012241692972705387,0.8703407277350373,0.9999999527025936,,1.0,,
True,146,way/54071725-220,51.6695882201559,1.0694696402461925,Parallel Circuit - One-to-One,,True,,,3.144,17.05,0.000218,58.2186084282495,"[{'network_id': 'way/54071725-220', 'length_km': 2.12886, 'num_parallel': 4, 'allocation_status': 'Applied', 'original_r': 0.031933, 'original_x': 0.160197, 'original_b': 3.344e-05, 'allocated_r': 0.786, 'allocated_x': 4.2625, 'allocated_b': 0.000872, 'allocated_r_per_km': 0.013500837983248807, 'allocated_x_per_km': 0.0732154222692087, 'allocated_b_per_km': 1.497802890762463e-05}]",0.786,4.2625,0.000872,,Y-Opladen (-Altenkleusheim - Garenfeld) BIGGE W ,220.0,48.31328190696609,0.5250877981857693,0.0005277124795166621,0.4068342266633767,0.9995420053017096,146_149,2.0,,
True,147,merged_way/284701899-220+4,41.79404467431229,1.266295202003227,Parallel Circuit - Parallel Circuit - Fair Match,,,,,4.915,21.16,0.0001443,52.7669970389996,"[{'network_id': 'merged_way/284701899-220+4', 'length_km': 52.44504, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 1.573351, 'original_x': 7.892979, 'original_b': 0.0004119, 'allocated_r': 2.4575, 'allocated_x': 10.58, 'allocated_b': 0.0002886, 'allocated_r_per_km': 0.046572671137296, 'allocated_x_per_km': 0.20050411419434044, 'allocated_b_per_km': 5.469327727456206e-06}]",2.4575,10.58,0.0002886,,Y-Altenkleusheim (-Bixterheide - Opladen) BIGGE O ,220.0,,,,,,,,,
True,148,merged_way/284701563-220+4,10.382376841672649,1.0881568379866908,Fair Match,,False,,,0.665,3.721,4.36e-05,12.1631051622653,"[{'network_id': 'merged_way/284701563-220+4', 'length_km': 12.023010000000001, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.36069, 'original_x': 1.809463, 'original_b': 9.443e-05, 'allocated_r': 0.3325, 'allocated_x': 1.8605, 'allocated_b': 8.72e-05, 'allocated_r_per_km': 0.027336769317060975, 'allocated_x_per_km': 0.1529625844041863, 'allocated_b_per_km': 7.169221908113435e-06}]",0.3325,1.8605,8.72e-05,,Y-Bixterheide (-Altenkleusheim - Opladen) BIGGE O ,220.0,9.541250377916235,0.5945352737089361,0.0010772412872493975,0.847663285072145,0.9993689279385037,,1.0,,
True,149,way/54071725-220;merged_way/120494099-220+10,51.6695882201559,1.0694696402461925,Parallel Circuit - Parallel Circuit - 2-Segment Fair Match,,,,,3.144,17.05,0.0002181,58.2319597891471,"[{'network_id': 'way/54071725-220', 'length_km': 2.12886, 'num_parallel': 4, 'allocation_status': 'Applied', 'original_r': 0.031933, 'original_x': 0.160197, 'original_b': 3.344e-05, 'allocated_r': 0.028160997696171683, 'allocated_x': 0.1527178787276486, 'allocated_b': 3.125655774826994e-05, 'allocated_r_per_km': 0.013497742525685865, 'allocated_x_per_km': 0.07319863551620356, 'allocated_b_per_km': 1.4981463841486446e-05}, {'network_id': 'merged_way/120494099-220+10', 'length_km': 57.289629999999995, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 1.718689, 'original_x': 8.622089, 'original_b': 0.00044995, 'allocated_r': 1.5156780046076566, 'allocated_x': 8.219564242544703, 'allocated_b': 0.000420571721125865, 'allocated_r_per_km': 0.02699548505137173, 'allocated_x_per_km': 0.14639727103240713, 'allocated_b_per_km': 7.490731920743223e-06}]",1.5438390023038282,8.37228212127235,0.0004518282788741349,,Y-Opladen (-Altenkleusheim - Bixterheide) BIGGE O ,220.0,,,,,,,,,
True,15,way/167854736-220,134.21097612872884,1.0891922266301548,Parallel Circuit - One-to-One,,True,,,12.1223,44.3118,0.000572398181484,151.143,"[{'network_id': 'way/167854736-220', 'length_km': 61.13511, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 1.834053, 'original_x': 9.200834, 'original_b': 0.00048015, 'allocated_r': 6.06115, 'allocated_x': 22.1559, 'allocated_b': 0.001144796362968, 'allocated_r_per_km': 0.040102088750388704, 'allocated_x_per_km': 0.14658899188186023, 'allocated_b_per_km': 7.574259892737342e-06}]",6.06115,22.1559,0.001144796362968,,Pasewalk - Güstrow 315,220.0,123.2206518255858,0.4257783365048299,0.00044369266903310223,0.13704450108826105,0.9999992974281263,15_16,2.0,,
True,150,merged_way/284701563-220+4;way/132682735-220,18.140446563520317,1.1975476253089852,2-Segment Fair Match,,False,,,1.377,7.707,7.06e-05,22.274933288911,"[{'network_id': 'merged_way/284701563-220+4', 'length_km': 12.023010000000001, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.36069, 'original_x': 1.809463, 'original_b': 9.443e-05, 'allocated_r': 0.38799336794311323, 'allocated_x': 2.1715794384441347, 'allocated_b': 7.957104365078806e-05, 'allocated_r_per_km': 0.03090918347857643, 'allocated_x_per_km': 0.17299715110340488, 'allocated_b_per_km': 6.338963990087133e-06}, {'network_id': 'way/132682735-220', 'length_km': 9.312, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.27936, 'original_x': 1.401456, 'original_b': 7.314e-05, 'allocated_r': 0.30050663205688677, 'allocated_x': 1.681920561555865, 'allocated_b': 6.162895634921193e-05, 'allocated_r_per_km': 0.03090918347857643, 'allocated_x_per_km': 0.17299715110340488, 'allocated_b_per_km': 6.338963990087133e-06}]",0.6885,3.8534999999999995,0.0001412,,Bixterheide - Garenfeld BIXTRH N ,220.0,15.147995937814843,0.4502784023700101,0.00046013534693117863,0.28442939488413493,0.9999999110071759,,2.0,,
True,151,merged_way/139305260-1-380+2,18.366718791553552,1.0603722068038508,Parallel Circuit - One-to-One,,True,,,0.598,5.092,8.88e-05,20.3058915517576,"[{'network_id': 'merged_way/139305260-1-380+2', 'length_km': 19.64792, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.294719, 'original_x': 2.416694, 'original_b': 0.00017036, 'allocated_r': 0.299, 'allocated_x': 2.546, 'allocated_b': 0.0001776, 'allocated_r_per_km': 0.014724790548490824, 'allocated_x_per_km': 0.12538233022226633, 'allocated_b_per_km': 8.746230105056758e-06}]",0.299,2.546,0.0001776,,Mittelbexbach - Uchtelfangen BLIES N ,400.0,17.321011125814103,0.5488350819590883,0.0009941864974960524,0.6422463653985024,0.9999998334805461,151_152,1.0,,
True,152,merged_way/139305260-1-380+2,18.366718791553552,1.0603722068038508,Parallel Circuit - Parallel Circuit - Fair Match,,,,,0.598,5.107,8.86e-05,20.3128645185384,"[{'network_id': 'merged_way/139305260-1-380+2', 'length_km': 19.64792, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.294719, 'original_x': 2.416694, 'original_b': 0.00017036, 'allocated_r': 0.299, 'allocated_x': 2.5535, 'allocated_b': 0.0001772, 'allocated_r_per_km': 0.014719735846567559, 'allocated_x_per_km': 0.12570851332511795, 'allocated_b_per_km': 8.723535759236694e-06}]",0.299,2.5535,0.0001772,,Mittelbexbach - Uchtelfangen BLIES S ,400.0,,,,,,,,,
