id,NE_name,r,x,b,length,Comment,geometry,bus0,bus1,EIC_Code,TSO,CORE-TSO_bus0,CORE-TSO_bus1,v_nom,Imax,Maximum Current Imax (A) Period 2,Maximum Current Imax (A) Period 3,Maximum Current Imax (A) Period 4,Maximum Current Imax (A) Period 5,Maximum Current Imax (A) Period 6,Maximum Current Imax (A) Fixed,Dynamic line rating (DLR) DLRmin(A),Dynamic line rating (DLR) DLRmax(A),s_nom,tie_line,Unnamed: 26,r_per_km,x_per_km,b_per_km
2355,Hamburg/N - Itzehoe/W rot,3.72,20.062,0.000153998,51.81,,"LINESTRING (9.98405879156103 53.74147911005627, 9.448953542404084 53.96763393573514)",22720647T,60032354,11TD2L000000106B,TENNETGMBH,Hamburg/N,Itzehoe/W,220,,,,,,,,732.0,915.0,201.3,False,,0.07180081065431385,0.38722254391044203,2.9723605481567262e-06
2356,Schuby/W - Handewitt gelb,0.354,6.459,0.000125739,26.8,,"LINESTRING (9.315644938173474 54.72836043958318, 9.434207007778948 54.52202373916418)",449010725,907539360,11T0-0000-1472-5,TENNETGMBH,Handewitt,Schuby/W,400,,,,,,,3349.0,,,1339.6,False,,0.013208955223880596,0.24100746268656714,4.6917537313432835e-06
2357,Audorf/S - Handewitt blau,1.737,19.862,0.000256235,67.055,,"LINESTRING (9.315644938173474 54.72836043958318, 9.725994440003708 54.287812928267236)",449010725,35176751,11T0-0000-1517-9,TENNETGMBH,Handewitt,Audorf/S,400,,,,,,,2216.0,,,886.4,False,,0.025904108567593766,0.2962046081574826,3.821266124822907e-06
2358,Schuby/W - Handewitt rot,0.354,6.459,0.000125739,26.8,,"LINESTRING (9.315644938173474 54.72836043958318, 9.434207007778948 54.52202373916418)",449010725,907539360,11T0-0000-1471-8,TENNETGMBH,Handewitt,Schuby/W,400,,,,,,,3349.0,,,1339.6,False,,0.013208955223880596,0.24100746268656714,4.6917537313432835e-06
2359,Goettingen - Hardegsen 3,1.26,6.35,4.3982e-05,15.462,,"LINESTRING (9.852928400878266 51.64927355175526, 9.882236528721037 51.51543259449646)",952004951,802246764,11TD2L0000000803,TENNETGMBH,Hardegsen,Goettingen,220,,,,,,,,667.0,834.0,183.48,False,,0.08149010477299186,0.4106842581813478,2.8445220540680377e-06
2360,Hardegsen - Goettingen 1,1.295,6.179,4.2509e-05,15.203,,"LINESTRING (9.852928400878266 51.64927355175526, 9.882236528721037 51.51543259449646)",952004951,802246764,11T0-0000-0997-0,TENNETGMBH,Hardegsen,Goettingen,220,,,,,,,667.0,,,146.74,False,,0.08518055646911793,0.4064329408669342,2.796092876405973e-06
2361,Y-Erzhausen (-Hardegsen - Lehrte) 2,2.613,12.876,8.2668e-05,30.599,,"LINESTRING (9.852928400878266 51.64927355175526, 9.852416299999994 51.898765297345115)",952004951,309902667,11T0-0000-1111-A,TENNETGMBH,Hardegsen,Y-Erzhausen,220,,,,,,,,667.0,834.0,183.48,False,,0.08539494754730546,0.42079806529625147,2.701656916892709e-06
2362,Hattorf - Helmstedt 2,0.714,6.512,0.000118658,26.136,,"LINESTRING (10.761248371477722 52.36745364899549, 10.99933307080216 52.20014201201314)",24258096,26474759,11TD2L0000001095,TENNETGMBH,Hattorf,Helmstedt,400,,,,,,,,2748.0,3000.0,1200.0,False,,0.02731864095500459,0.24915824915824916,4.540021426385063e-06
2363,Wahle - Helmstedt 1,0.714,6.512,0.000118658,62.318,,"LINESTRING (10.365338662586122 52.28466156310724, 10.99933307080216 52.20014201201314)",24262656,26474759,11TD2L000000245Y,TENNETGMBH,Wahle,Helmstedt,400,,,,,,,,2748.0,3150.0,1260.0,False,,0.011457363843512309,0.10449629320581533,1.9040726595847108e-06
2364,Suederdonn - Heide/W blau,0.303,5.469,0.000105086,22.621,,"LINESTRING (9.051183241890572 54.16218742356958, 9.10971052895477 53.972194454367326)",603661085,289836713,11T0-0000-0971-Q,TENNETGMBH,Heide/W,Suederdonn,400,,,,,,,3349.0,,,1339.6,False,,0.013394633305335751,0.2417665001547235,4.6455063878696794e-06
2365,Suederdonn - Heide/W gruen,0.303,5.469,0.000105086,22.619,,"LINESTRING (9.051183241890572 54.16218742356958, 9.10971052895477 53.972194454367326)",603661085,289836713,11T0-0000-0970-T,TENNETGMBH,Heide/W,Suederdonn,400,,,,,,,3349.0,,,1339.6,False,,0.013395817675405632,0.24178787744816307,4.645917149299262e-06
2366,Siems - Herrenwyk/Baltic Cable gelb,0.074,0.93,1.2566e-05,3.479,,"LINESTRING (10.802358019135404 53.89754740008438, 10.760835327266348 53.90974536321076)",74893659,1102237380,11TD2L0000002148,TENNETGMBH,Herrenwyk,Siems,400,,,,,,,1699.0,,,679.6,False,,0.02127048002299511,0.26731819488358727,3.611957459039954e-06
2367,Heide/W - Husum/N weiss,0.611,11.021,0.0002141,45.842,,"LINESTRING (9.07924925961155 54.51017870237632, 9.051183241890572 54.16218742356958)",1071504343,603661085,11T0-0000-1635-2,TENNETGMBH,Husum/N,Heide/W,400,,,,,,,3349.0,,,1339.6,False,,0.013328388813751582,0.2404127219580298,4.670389599057633e-06
2368,Heide/W - Husum/N schwarz,0.611,11.021,0.0002141,45.843,,"LINESTRING (9.07924925961155 54.51017870237632, 9.051183241890572 54.16218742356958)",1071504343,603661085,11T0-0000-1634-5,TENNETGMBH,Husum/N,Heide/W,400,,,,,,,3349.0,,,1339.6,False,,0.013328098073860784,0.2404074776956133,4.670287721135179e-06
2369,Ingolstadt - Raitersaich 266,4.557,34.542,0.0002561,92.944,,"LINESTRING (11.507780016006693 48.76113865469406, 10.843105595807927 49.37870895164092)",24768051,24705761T,11TD2L0000001168,TENNETGMBH,Ingolstadt,Raitersaich,220,,,,,,,1103.0,,,242.66,False,,0.04902952315372698,0.3716431399552419,2.7554226200723013e-06
2370,Ingolstadt - Raitersaich 265,4.835,36.648,0.000271688,92.946,,"LINESTRING (11.507780016006693 48.76113865469406, 10.843105595807927 49.37870895164092)",24768051,24705761T,11TD2L000000115A,TENNETGMBH,Ingolstadt,Raitersaich,220,,,,,,,1102.0,,,242.44,False,,0.05201945215501474,0.3942934607191273,2.9230736126352938e-06
2371,Maade - Inhausen schwarz,0.215,2.509,3.163e-05,8.361,,"LINESTRING (8.0600570230463 53.62020261768597, 8.122640291179897 53.56051734778032)",29420322,23744346,11TD2L000000168Q,TENNETGMBH,Inhausen,Maade,220,,,,,,,1440.0,,,316.8,False,,0.025714627436909457,0.3000837220428178,3.7830403061834706e-06
2372,Irsching - Raitersaich 425,2.435,26.763,0.000494729,100.789,,"LINESTRING (11.58137197036536 48.76489385044118, 10.843105595807927 49.37870895164092)",137602559,24705761,11TD2L000000121F,TENNETGMBH,Irsching,Raitersaich,400,,,,,,,2204.0,,,881.6,False,,0.024159382472293604,0.2655349294069789,4.908561450158251e-06
2373,Irsching - Ottenhofen 421,2.09,22.738,0.000291226,76.162,,"LINESTRING (11.58137197036536 48.76489385044118, 11.868156362309207 48.20680293621271)",137602559,26245195,11TD2L0000001192,TENNETGMBH,Irsching,Ottenhofen,400,,,,,,,2204.0,,,881.6,False,,0.02744150626296578,0.29854783225230425,3.823770384181088e-06
2374,Irsching - Raitersaich 424,2.435,26.763,0.000494729,100.732,,"LINESTRING (11.58137197036536 48.76489385044118, 10.843105595807927 49.37870895164092)",137602559,24705761,11TD2L000000120H,TENNETGMBH,Irsching,Raitersaich,400,,,,,,,2204.0,,,881.6,False,,0.024173053250208475,0.2656851844498273,4.911338998530754e-06
2375,Isar - Ottenhofen 444,1.41,17.291,0.000256668,61.314,,"LINESTRING (12.296883821275614 48.60690994219759, 11.868156362309207 48.20680293621271)",77697810,26245195,11TD2L0000001249,TENNETGMBH,Isar,Ottenhofen,400,,,,,,,2400.0,,,960.0,False,,0.02299637929347294,0.282007371888965,4.186123886877385e-06
2376,Isar - Ottenhofen 443,1.41,17.295,0.000250071,61.314,,"LINESTRING (12.296883821275614 48.60690994219759, 11.868156362309207 48.20680293621271)",77697810,26245195,11TD2L000000123B,TENNETGMBH,Isar,Ottenhofen,400,,,,,,,2400.0,,,960.0,False,,0.02299637929347294,0.2820726098444075,4.078530188863881e-06
2377,Isar - Pleinting 451,1.43,15.587,0.000287142,63.465,,"LINESTRING (12.296883821275614 48.60690994219759, 13.10316832409322 48.66682263017203)",77697810,24976300,11TD2L0000001265,TENNETGMBH,Isar,Pleinting,400,,,,,,,2400.0,,,960.0,False,,0.022532104309461905,0.24559993697313479,4.52441503190735e-06
2378,Isar - Ottenhofen 446,1.35,16.677,0.000266093,61.32,,"LINESTRING (12.296883821275614 48.60690994219759, 11.868156362309207 48.20680293621271)",77697810,26245195,11TD2L0000001257,TENNETGMBH,Isar,Ottenhofen,400,,,,,,,2400.0,,,960.0,False,,0.022015655577299415,0.2719667318982387,4.339416177429876e-06
2379,Isar - Pleinting 452,1.43,15.587,0.000287142,63.465,,"LINESTRING (12.296883821275614 48.60690994219759, 13.10316832409322 48.66682263017203)",77697810,24976300,11TD2L0000001273,TENNETGMBH,Isar,Pleinting,400,,,,,,,2400.0,,,960.0,False,,0.022532104309461905,0.24559993697313479,4.52441503190735e-06
2382,Brokdorf - Itzehoe/W gruen,1.508,8.448,6.4842e-05,21.873,,"LINESTRING (9.448953542404084 53.96763393573514, 9.345554752407812 53.85349706917235)",60032354,87722999T,11TD2L000000034A,TENNETGMBH,Itzehoe/W,Brokdorf,220,,,,,,,915.0,,,201.3,False,,0.06894344625794357,0.3862295981346866,2.9644767521601973e-06
2383,Brunsbuettel - Itzehoe/W rot,0.475,5.551,6.9985e-05,18.254,,"LINESTRING (9.448953542404084 53.96763393573514, 9.201683603864042 53.89581463748625)",60032354,30622610T,11TD2L0000000390,TENNETGMBH,Itzehoe/W,Brunsbuettel,220,,,,,,,1699.0,,,373.78,False,,0.026021693875314996,0.30409773200394435,3.8339542018187796e-06
2384,Handewitt - Jardelund gruen,0.422,4.724,6.1164e-05,15.958,,"LINESTRING (9.197439471019047 54.85118880714698, 9.315644938173474 54.72836043958318)",301158539,449010725,11T0-0000-0925-Y,TENNETGMBH,Jardelund,Handewitt,400,,,,,,,2216.0,,,886.4,False,,0.02644441659355809,0.29602707106153653,3.8328111292141875e-06
2385,Handewitt - Jardelund blau,0.422,4.724,6.1164e-05,15.972,,"LINESTRING (9.197439471019047 54.85118880714698, 9.315644938173474 54.72836043958318)",301158539,449010725,11T0-0000-0926-V,TENNETGMBH,Jardelund,Handewitt,400,,,,,,,2216.0,,,886.4,False,,0.026421237165038816,0.29576759328825447,3.829451540195342e-06
2386,Frankfurt/SW - Karben 3,0.774,6.851,0.000120323,26.855,,"LINESTRING (8.809948917696886 50.20356666229582, 8.618496094204207 50.09231245384895)",24042358,62061952,11TD2L0000000730,TENNETGMBH,Karben,Frankfurt/SW,400,,,,,,,2204.0,,,881.6,False,,0.02882144851982871,0.25511078011543475,4.480469186371253e-06
2387,Grosskrotzenburg - Karben 3,0.587,4.94,8.8291e-05,19.602,,"LINESTRING (8.809948917696886 50.20356666229582, 8.958708591309534 50.08260778869055)",24042358,42410916,11TD2L0000003136,TENNETGMBH,Karben,Grosskrotzenburg,400,,,,,,,2616.0,,,1046.4,False,,0.029945923885317822,0.252015100499949,4.504183246607489e-06
2388,Grosskrotzenburg - Karben 1,0.587,4.94,8.8291e-05,19.663,,"LINESTRING (8.809948917696886 50.20356666229582, 8.958708591309534 50.08260778869055)",24042358,42410916,11TD2L0000003128,TENNETGMBH,Karben,Grosskrotzenburg,400,,,,,,,2616.0,,,1046.4,False,,0.029853023445049073,0.2512332807811626,4.490210039159843e-06
2391,Audorf/S - Kiel/S gelb/421,2.1177,12.232,9.38865e-05,31.98826,,"LINESTRING (10.156282508555885 54.27554827367016, 9.725994440003708 54.287812928267236)",27124619,35176751T,11T0-0000-1622-F,TENNETGMBH,Kiel/S,Audorf/S,220,,,,,,,949.0,,,208.78,False,,0.06620241301027315,0.38239028943743736,2.9350299140997353e-06
2392,Kiel/W - Kiel/S blau,1.297,7.492,5.7491e-05,19.34,,"LINESTRING (10.060407125717601 54.34876810528459, 10.156282508555885 54.27554827367016)",27646106,27124619,11TD2L0000001346,TENNETGMBH,Kiel/W,Kiel/S,220,,,,,,,949.0,,,208.78,False,,0.0670630816959669,0.3873836608066184,2.9726473629782834e-06
2393,Audorf/S - Kiel/W rot/422,1.6498,9.531,7.315199e-05,25.07566,,"LINESTRING (10.060407125717601 54.34876810528459, 9.725994440003708 54.287812928267236)",27646106,35176751T,11T0-0000-1621-I,TENNETGMBH,Kiel/W,Audorf/S,220,,,,,,,949.0,,,208.78,False,,0.06579288441460764,0.38008969654238417,2.917250832081788e-06
2394,Wahle - Klein Ilsede 3,0.259,2.333,4.2192e-05,9.208,,"LINESTRING (10.235863189815388 52.2934595675012, 10.365338662586122 52.28466156310724)",24272339,24262656,11TD2L000000246W,TENNETGMBH,Klein Ilsede,Wahle,400,,,,,,,,2720.0,3150.0,1260.0,False,,0.02812771503040834,0.2533666377063423,4.5821025195482184e-06
2395,Y-Kruen (-Kruen - Oberbrunn - Silz) 250,0.03,0.269,2.513e-06,0.741,,"LINESTRING (11.277721046613745 47.49587291270638, 11.286943899999999 47.49286249618319)",68532663,578350239,10T1001C--00069I,TENNETGMBH,Kruen,Y-Kruen,220,,,,,,,1247.0,,,274.34,False,,0.04048582995951417,0.36302294197031043,3.3913630229419703e-06
2396,Y-Kruen (-Kruen - Oberbrunn - Silz) 251,0.03,0.269,2.513e-06,0.741,,"LINESTRING (11.277721046613745 47.49587291270638, 11.286943899999999 47.49286249618319)",68532663,578350239,11T0-0000-1014-6,TENNETGMBH,Kruen,Y-Kruen,220,,,,,,,1247.0,,,274.34,False,,0.04048582995951417,0.36302294197031043,3.3913630229419703e-06
2397,Kriegenbrunn - Raitersaich 438,0.756,6.898,0.000123169,27.381,,"LINESTRING (10.972903959305095 49.55850742090805, 10.843105595807927 49.37870895164092)",28613721,24705761,11TD2L0000001362,TENNETGMBH,Kriegenbrunn,Raitersaich,400,,,,,,,2206.0,,,882.4,False,,0.027610386764544758,0.25192651838866364,4.498338263759541e-06
2398,Stadorf - Kruemmel blau/2,1.452,13.58,0.000238478,53.466,,"LINESTRING (10.416762576558273 53.4116548654812, 10.38154437005131 52.993374101597865)",1089911132,28343121,11TD2L0000002261,TENNETGMBH,Kruemmel,Stadorf,400,,,,,,,2400.0,,,960.0,False,,0.027157445853439568,0.25399319193506154,4.460367336251076e-06
2399,Kummerfeld - Dollern gruen,0.415,7.13,0.000120131,27.469,,"MULTILINESTRING ((9.775990807719902 53.69066940279696, 9.612533029233758 53.60272734547484), (9.580625657305156 53.585492805892166, 9.501790032393483 53.5428146785941))",25306938,24502420,11T0-0000-0969-6,TENNETGMBH,Kummerfeld,Dollern,400,,,,,,,3154.0,,,1261.6,False,,0.015107939859477955,0.2595653281881393,4.373329935563727e-06
2400,Veltheim - Lage A06,2.863,12.266,0.000151927,40.702,,"LINESTRING (8.814007725393214 51.98343832326092, 8.932880076577133 52.19344812852746)",288305056,28397771,11TD2L0000003403,TENNETGMBH,Lage,Veltheim,220,,,,,,,,780.0,1108.0,243.76,False,,0.07034052380718392,0.3013611124760454,3.7326666994250897e-06
2401,Landesbergen - Grohnde 1,2.137,18.4,0.000322956,72.421,,"LINESTRING (9.125265746125372 52.53826407257752, 9.390175306207354 52.02668688835409)",27739871,24413992,11TD2L0000001419,TENNETGMBH,Landesbergen,Grohnde,400,,,,,,,,2620.0,3150.0,1260.0,False,,0.02950801563082531,0.254069952085721,4.4594247524889185e-06
2402,Landesbergen - Grohnde 2,2.137,18.402,0.000323201,72.427,,"LINESTRING (9.125265746125372 52.53826407257752, 9.390175306207354 52.02668688835409)",27739871,24413992,11TD2L0000001427,TENNETGMBH,Landesbergen,Grohnde,400,,,,,,,,2620.0,3150.0,1260.0,False,,0.02950557112678973,0.25407651842544904,4.462438041062034e-06
2403,Landesbergen - Hannover/W 3,2.552,12.718,0.000169888,43.243,,"LINESTRING (9.125265746125372 52.53826407257752, 9.52257602180672 52.3604090732088)",27739871T,23682013,11TD2L0000001435,TENNETGMBH,Landesbergen,Hannover/W,220,,,,,,,,1048.0,1200.0,264.0,False,,0.05901533196124228,0.2941054043428994,3.928682098836806e-06
2404,Landesbergen - Hannover/W 4,2.552,12.718,0.000169888,43.249,,"LINESTRING (9.125265746125372 52.53826407257752, 9.52257602180672 52.3604090732088)",27739871T,23682013,11TD2L0000001443,TENNETGMBH,Landesbergen,Hannover/W,220,,,,,,,,1008.0,1008.0,221.76,False,,0.05900714467386529,0.29406460264977224,3.928137066752989e-06
2405,Lehrte - Landesbergen 1,4.38,21.84,0.000292168,74.386,,"LINESTRING (9.125265746125372 52.53826407257752, 9.918175987686066 52.38000537336234)",27739871T,33042984,11TD2L000000158T,TENNETGMBH,Landesbergen,Lehrte,220,,,,,,,,1044.0,1200.0,264.0,False,,0.05888204769714731,0.293603635092625,3.9277283359772e-06
2406,Hamburg/N - Luebeck rot,3.22,18.91,0.000145267,48.772,,"LINESTRING (10.640922161624866 53.91945015344311, 9.98405879156103 53.74147911005627)",130794504,22720647T,11TD2L0000001087,TENNETGMBH,Luebeck,Hamburg/N,220,,,,,,,,949.0,1200.0,264.0,False,,0.06602148773886657,0.38772246370868535,2.9784917575658167e-06
2407,Hamburg/N - Luebeck gelb,3.22,18.91,0.000145267,48.775,,"LINESTRING (10.640922161624866 53.91945015344311, 9.98405879156103 53.74147911005627)",130794504,22720647T,11TD2L0000001079,TENNETGMBH,Luebeck,Hamburg/N,220,,,,,,,,949.0,1200.0,264.0,False,,0.06601742696053306,0.3876986160943106,2.9783085597129677e-06
2408,Lehrte - Godenau 1,4.04,20.36,0.000137288,48.611,,"LINESTRING (9.918175987686066 52.38000537336234, 9.79733615016609 52.00083921937328)",33042984,30109913,11TD2L000000157V,TENNETGMBH,Lehrte,Godenau,220,,,,,,,,667.0,834.0,183.48,False,,0.08310876139145461,0.4188352430519841,2.824216741066837e-06
2409,Ludersheim - Raitersaich 237,1.677,7.63,0.000224014,78.632,,"LINESTRING (11.327144234189372 49.39400906540677, 10.843105595807927 49.37870895164092)",954971276,24705761T,11TD2L0000001621,TENNETGMBH,Ludersheim,Raitersaich,220,,,,,,,1447.0,,,318.34,False,,0.021327195035100215,0.0970342862956557,2.8488910367280494e-06
2410,Ludersheim - Sittling 221,3.36,16.867,0.000383903,147.064,,"LINESTRING (11.327144234189372 49.39400906540677, 11.792413892026985 48.838224046945996)",954971276,24759324,11TD2L000000165W,TENNETGMBH,Ludersheim,Sittling,220,,,,,,,,1040.0,1102.0,242.44,False,,0.02284719577870859,0.11469156285698745,2.61044851221237e-06
2411,Kruemmel - Lueneburg gruen,0.765,7.117,0.000124998,28.016,,"LINESTRING (10.378894247753488 53.21941896748516, 10.416762576558273 53.4116548654812)",28327356,1089911132,11TD2L000000166U,TENNETGMBH,Lueneburg,Kruemmel,400,,,,,,,2748.0,,,1099.2,False,,0.02730582524271845,0.254033409480297,4.461664762992576e-06
2412,Stadorf - Lueneburg 1,0.687,6.462,0.000113487,25.438,,"LINESTRING (10.378894247753488 53.21941896748516, 10.38154437005131 52.993374101597865)",28327356,28343121,11TD2L000000228Y,TENNETGMBH,Lueneburg,Stadorf,400,,,,,,,2748.0,,,1099.2,False,,0.027006840160389973,0.25402940482742353,4.4613177136567344e-06
2413,Marienberg - Neufinsing 251,2.32,19.15,0.00015865,51.423,,"LINESTRING (12.130190652304835 47.91316548356076, 11.813232962395235 48.221266479620006)",75865676,24158385,11TD2L000000172Z,TENNETGMBH,Marienberg,Neufinsing,220,,,,,,,1102.0,,,242.44,False,,0.045115998677634515,0.3724014546020263,3.0851953406063436e-06
2414,Marienberg - Neufinsing 250,2.32,19.15,0.00015865,51.423,,"LINESTRING (12.130190652304835 47.91316548356076, 11.813232962395235 48.221266479620006)",75865676,24158385,11TD2L0000001710,TENNETGMBH,Marienberg,Neufinsing,220,,,,,,,1102.0,,,242.44,False,,0.045115998677634515,0.3724014546020263,3.0851953406063436e-06
2415,Mecklar - Dipperz 2,1.495,12.873,0.000226085,50.574,,"LINESTRING (9.7459261338554 50.91762571378276, 9.774150580638928 50.52874937817811)",29309786,148446247,11TD2L000000178N,TENNETGMBH,Mecklar,Dipperz,400,,,,,,,2204.0,,,881.6,False,,0.02956064380907186,0.25453790485229566,4.470380037173251e-06
2416,Mecklar - Dipperz 1,1.495,12.873,0.000226085,50.574,,"LINESTRING (9.7459261338554 50.91762571378276, 9.774150580638928 50.52874937817811)",29309786,148446247,11TD2L000000177P,TENNETGMBH,Mecklar,Dipperz,400,,,,,,,2204.0,,,881.6,False,,0.02956064380907186,0.25453790485229566,4.470380037173251e-06
2417,Lehrte - Mehrum 1,1.151,5.788,4.5047e-05,14.71,,"LINESTRING (10.087649794874034 52.31512566395005, 9.918175987686066 52.38000537336234)",274621059,33042984,11TD2L000000159R,TENNETGMBH,Mehrum,Lehrte,220,,,,,,,,834.0,1200.0,264.0,False,,0.07824609109449354,0.39347382732834807,3.0623385452073416e-06
2418,Y-Hallendorf (-Mehrum - Gleidingen) 2,2.407,11.29,8.4823e-05,29.22,,"LINESTRING (10.087649794874034 52.31512566395005, 10.355214999999994 52.17581099740342)",274621059,301426399,11T0-0000-1053-U,TENNETGMBH,Mehrum,Y-Hallendorf,220,,,,,,,,667.0,834.0,183.48,False,,0.0823750855578371,0.3863791923340178,2.902908966461328e-06
2419,Mehrum - Hallendorf 1,2.5,11.76,9.142e-05,30.605,,"LINESTRING (10.087649794874034 52.31512566395005, 10.369230156474593 52.167092447542075)",274621059,28227099,11TD2L000000181Y,TENNETGMBH,Mehrum,Hallendorf,220,,,,,,,,667.0,834.0,183.48,False,,0.08168599901976802,0.3842509393889887,2.987093612154877e-06
2420,Lehrte - Mehrum 2,1.151,5.788,4.5047e-05,14.715,,"LINESTRING (10.087649794874034 52.31512566395005, 9.918175987686066 52.38000537336234)",274621059,33042984,11TD2L0000001605,TENNETGMBH,Mehrum,Lehrte,220,,,,,,,,834.0,1200.0,264.0,False,,0.0782195039075773,0.39334012911994565,3.0612979952429492e-06
2421,Meissen - Veltheim A08,0.84,3.326,4.2443e-05,11.14,,"LINESTRING (8.959009455774234 52.27852955889367, 8.932880076577133 52.19344812852746)",23135618,28397771,11TD2L000000338R,TENNETGMBH,Meissen,Veltheim,220,,,,,,,,780.0,1108.0,243.76,False,,0.07540394973070018,0.2985637342908438,3.809964093357271e-06
2422,Meissen - Veltheim A09,0.84,3.326,4.2443e-05,11.137,,"LINESTRING (8.959009455774234 52.27852955889367, 8.932880076577133 52.19344812852746)",23135618,28397771,11TD2L000000339P,TENNETGMBH,Meissen,Veltheim,220,,,,,,,,780.0,1108.0,243.76,False,,0.0754242614707731,0.2986441591092754,3.8109903923857412e-06
2423,Neufinsing - Ottenhofen 287,0.15,1.564,2.1363e-05,5.453,,"LINESTRING (11.813232962395235 48.221266479620006, 11.868156362309207 48.20680293621271)",24158385,26245195T,11TD2L000000187M,TENNETGMBH,Neufinsing,Ottenhofen,220,,,,,,,1807.0,,,397.54,False,,0.027507793874931227,0.28681459746928295,3.9176600036677055e-06
2424,Neufinsing - Ottenhofen 286,0.15,1.564,2.1363e-05,5.447,,"LINESTRING (11.813232962395235 48.221266479620006, 11.868156362309207 48.20680293621271)",24158385,26245195T,11TD2L000000186O,TENNETGMBH,Neufinsing,Ottenhofen,220,,,,,,,1807.0,,,397.54,False,,0.02753809436387002,0.28713053056728477,3.921975399302368e-06
